"","coef","estimate_1","mean_1","se_1","ci_1","significant_1"
"1","bx",0.0481820723652082,0.030399457021,0.139250086829868,"[-0.22, 0.32]","no"
"2","pxp",0.0124574860921173,0.01146769907,0.0393402501537719,"[-0.06, 0.09]","no"
"3","ethnic2",0.0704897568726678,0.066985031811,0.213748094498494,"[-0.35, 0.49]","no"
"4","ethnic3",-0.303572586649972,-0.357672758808,0.219199920786685,"[-0.73, 0.13]","no"
"5","ethnic4",-0.410389547935356,-0.421604830232,0.180820856389732,"[-0.76, -0.06]","no"
"6","ethnic5",-0.273250871109191,-0.295727041613,0.189862706816209,"[-0.65, 0.1]","no"
"7","ethnic6",-0.419976409742408,-0.441460880044,0.165912050458931,"[-0.75, -0.09]","no"
"8","ethnic7",-0.294083984993271,-0.289470865177,0.198790693808505,"[-0.68, 0.1]","no"
"9","ethnic8",-0.309063585423105,-0.386082914445,0.302127898972566,"[-0.9, 0.28]","no"
"10","age",-0.00263137457707932,-0.002167093733353,0.00226693058391677,"[-0.01, 0]","no"
"11","educ",-0.00289730434565854,-0.000786858031,0.0264448102655686,"[-0.05, 0.05]","no"
"12","private",0.0300446299970898,0.034289898688,0.0648562614764748,"[-0.1, 0.16]","no"
"13","labors",0.0745663894959292,0.069350120124,0.0655339315895031,"[-0.05, 0.2]","no"
"14","nchild",-0.0603329297643889,-0.058416781784,0.0606379767638318,"[-0.18, 0.06]","no"
"15","visits",0.0676170884256685,0.068311133686,0.0058989245346106,"[0.06, 0.08]","yes"
"16","nbl",-2.60839412617746,-2.620217737455,0.167024707896477,"[-2.94, -2.28]","no"
"17","sex",-0.0287531363199844,-0.030363553782,0.019112001648414,"[-0.07, 0.01]","no"
"18","tlabor",-0.244571432717956,-0.245159026991,0.0277202304513924,"[-0.3, -0.19]","no"
"19","marital2",0.0766382591374664,0.075825954081,0.0238794057349606,"[0.03, 0.12]","yes"
"20","marital3",0.00874605389689125,0.008924938799,0.0402988885313705,"[-0.07, 0.09]","no"
"21","marital4",-0.104021547118263,-0.089722194895,0.129384806765524,"[-0.36, 0.15]","no"
"22","marital5",0.568696623455327,0.552307061979,0.193644359145799,"[0.19, 0.95]","yes"
"23","marital6",0.424725354337472,0.418328010231,0.161708267644949,"[0.11, 0.74]","yes"
"24","marital7",0.0249405247266638,0.019346819106,0.0574083735828102,"[-0.09, 0.14]","no"
"25","bx:pxp",-0.0183287839656,NA,NA,"[NA, NA]",NA
"26","bx_pxp",NA,-0.040061454131,0.106018380894014,"[NA, NA]",NA
