"","coef","estimate_8","mean_8","se_8","ci_8","significant_8"
"1","bx",NA,NA,NA,"[NaN, NA]",NA
"2","pxt1",0.39560954526928,0.46392385056,0.384200810078859,"[-0.36, 1.15]","no"
"3","pxt2",0.3217981832544,0.243681419467,0.64584156520505,"[-0.94, 1.59]","no"
"4","pxt3",0.674211808031507,0.734673192707,0.468582455634826,"[-0.24, 1.59]","no"
"5","birth_interval1",-0.306138016039233,-0.25817665236,0.634068837801953,"[-1.55, 0.94]","no"
"6","birth_interval2",0.58771731452953,0.6258499263,0.68081778639257,"[-0.75, 1.92]","no"
"7","birth_interval3",1.63156305113129,1.656794824952,0.994441752688729,"[-0.32, 3.58]","no"
"8","age",-0.0848246507130745,-0.078608953194,0.228940023803993,"[-0.53, 0.36]","no"
"9","educ",-0.192503328060074,-0.145447750379,0.26430006075738,"[-0.71, 0.33]","no"
"10","private",-0.319669318911765,-0.356869761447,0.665760019847406,"[-1.62, 0.99]","no"
"11","labors",-0.300652470573406,-0.290204968646,0.468515967413895,"[-1.22, 0.62]","no"
"12","nchild",0.291918302000636,0.267365749855,0.383299569430402,"[-0.46, 1.04]","no"
"13","visits",0.112701103148201,0.116036661182,0.0385255373948162,"[0.04, 0.19]","yes"
"14","nbl",-6.29951536941444,-6.195794287592,2.38363379308825,"[-10.97, -1.63]","yes"
"15","sex",-0.0609743387183513,-0.065241898419,0.113363310064541,"[-0.28, 0.16]","no"
"16","tlabor",-0.326675009335598,-0.244074983863,0.463820177087314,"[-1.24, 0.58]","no"
"17","marital2",0.232336857437917,0.233264572859,0.212138448929564,"[-0.18, 0.65]","no"
"18","marital3",0.123076771213823,0.071561662641,0.905215907687335,"[-1.65, 1.9]","no"
"19","marital4",NA,NA,NA,"[NaN, NA]",NA
"20","marital6",-2.03962871810154,-2.20875660578382,1.02170238608699,"[-4.04, -0.04]","yes"
"21","marital7",-0.454263513310925,-0.393599293916,0.431832325966861,"[-1.3, 0.39]","no"
"22","bx:pxt1",-1.61413203500275,NA,NA,"[NA, NA]",NA
"23","bx:pxt2",-0.438613003083046,NA,NA,"[NA, NA]",NA
"24","bx:pxt3",-1.50823262788854,NA,NA,"[NA, NA]",NA
"25","bx_pxt1",NA,-1.74220707608182,0.892814639177774,"[NA, NA]",NA
"26","bx_pxt2",NA,-0.339149772938182,0.632403930287734,"[NA, NA]",NA
"27","bx_pxt3",NA,-1.09740302139798,1.02622894082779,"[NA, NA]",NA
